age,education_level,years_employed,annual_income,credit_score,dependents,existing_monthly_debt,loan_amount,term_months,interest_rate,monthly_payment,dti_ratio,days_delinquent,defaulted,state_AL,state_AZ,state_CA,state_CO,state_CT,state_FL,state_GA,state_IL,state_IN,state_KY,state_LA,state_MA,state_MD,state_MI,state_MN,state_MO,state_NC,state_NJ,state_NY,state_OH,state_OK,state_OR,state_PA,state_SC,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,employment_status_Contract,employment_status_Full-Time,employment_status_Part-Time,employment_status_Retired,employment_status_Self-Employed,home_ownership_Mortgage,home_ownership_Own,home_ownership_Rent,loan_purpose_Auto Loan,loan_purpose_Business Loan,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Major Purchase,loan_purpose_Medical Expenses,loan_purpose_Moving,loan_purpose_Vacation,loan_purpose_Wedding,monthly_income,loan_income_ratio,high_dti,income_per_dependent
33,3,8,50767,808,0,662,5100.0,36,9.55,163.49,19.5,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4230.583333333333,0.10045895956034431,0,50767.0
43,2,16,73304,850,3,3302,17400.0,36,6.77,535.43,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6108.666666666667,0.23736767434246425,1,18326.0
22,1,2,30860,850,4,1006,10800.0,48,6.06,253.94,49.0,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2571.6666666666665,0.34996759559300067,1,6172.0
22,1,2,30860,850,4,1006,34800.0,48,8.33,854.97,72.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2571.6666666666665,1.1276733635774465,1,6172.0
42,3,17,47833,661,3,1837,30100.0,60,9.49,632.01,61.9,127,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3986.0833333333335,0.6292726778583823,1,11958.25
45,3,20,71658,686,0,585,8700.0,48,8.96,216.33,13.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5971.5,0.12141003098049066,0,71658.0
56,3,13,29725,847,3,378,7500.0,60,8.46,153.73,21.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2477.0833333333335,0.2523128679562658,0,7431.25
66,4,9,91943,576,1,718,47100.0,12,14.85,4247.83,64.8,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7661.916666666667,0.5122739088348216,1,45971.5
25,1,2,24879,641,2,552,14000.0,12,10.03,1231.02,86.0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2073.25,0.5627235821375457,1,8293.0
25,1,2,24879,641,2,552,11300.0,24,13.99,542.49,52.8,177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2073.25,0.4541983198681619,1,8293.0
23,3,0,40976,846,0,1618,11800.0,48,7.19,283.61,55.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3414.6666666666665,0.287973447871925,1,40976.0
44,4,19,122115,704,3,2449,25400.0,36,12.56,850.45,32.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10176.25,0.2080006551201736,1,30528.75
44,4,19,122115,704,3,2449,42600.0,36,10.14,1377.38,37.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10176.25,0.3488514924456455,1,30528.75
64,1,34,30139,725,0,976,4400.0,24,11.42,205.93,47.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2511.5833333333335,0.14599024519725273,1,30139.0
68,3,9,24786,809,2,510,12600.0,12,8.26,1097.57,77.8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2065.5,0.5083514887436456,1,8262.0
57,4,13,118803,721,3,1200,46300.0,48,8.98,1151.74,23.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9900.25,0.3897207982963393,0,29700.75
33,2,10,38377,617,0,1360,8700.0,60,10.5,187.0,48.4,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3198.0833333333335,0.22669828282565077,1,38377.0
57,3,16,59143,564,2,2591,39200.0,12,15.28,3543.31,124.5,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4928.583333333333,0.6628003314001657,1,19714.333333333332
44,1,2,25921,842,1,462,26200.0,36,7.23,811.74,59.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2160.0833333333335,1.0107634736314186,1,12960.5
64,2,20,30540,711,0,440,14900.0,48,10.77,383.44,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2545.0,0.48788474132285525,1,30540.0
36,4,4,43086,714,3,1010,8800.0,48,10.51,225.35,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3590.5,0.20424267743582603,1,10771.5
44,4,19,63937,850,3,639,44900.0,24,6.22,1994.45,49.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5328.083333333333,0.7022537810657365,1,15984.25
56,1,1,44456,568,0,1263,12800.0,24,13.03,608.72,50.5,134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3704.6666666666665,0.28792513946373943,1,44456.0
47,4,17,57745,663,1,2105,47300.0,24,12.12,2229.23,90.1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4812.083333333333,0.8191185384015932,1,28872.5
45,3,4,78216,683,0,1511,30800.0,24,10.36,1426.39,45.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6518.0,0.39378132351437045,1,78216.0
22,3,2,92057,850,0,994,16700.0,12,9.33,1463.0,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7671.416666666667,0.1814093442106521,1,92057.0
22,3,2,92057,850,0,994,38700.0,12,10.47,3410.81,57.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7671.416666666667,0.4203917138294752,1,92057.0
58,4,22,137631,797,1,933,33700.0,48,9.89,852.94,15.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11469.25,0.2448576265521576,0,68815.5
45,2,12,53326,714,3,310,7000.0,60,12.74,158.34,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4443.833333333333,0.13126804935678657,0,13331.5
63,2,16,53487,670,0,1679,23500.0,60,10.74,507.91,49.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4457.25,0.43935909660291284,1,53487.0
45,3,12,45566,658,1,859,30100.0,48,9.07,750.04,42.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3797.1666666666665,0.6605802572093228,1,22783.0
44,3,4,79148,791,0,2451,40200.0,48,10.18,1023.05,52.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6595.666666666667,0.5079092333350179,1,79148.0
35,1,7,43591,590,2,1056,26900.0,60,11.75,594.98,45.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3632.5833333333335,0.617099860062857,1,14530.333333333334
52,3,1,45042,740,2,490,19600.0,12,11.67,1738.41,59.4,129,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3753.5,0.4351494161005284,1,15014.0
52,3,1,45042,740,2,490,12600.0,24,9.85,580.55,28.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3753.5,0.2797389103503397,0,15014.0
62,3,16,49969,615,4,1456,32100.0,36,13.94,1096.17,61.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4164.083333333333,0.6423982869379015,1,9993.8
58,3,5,87044,685,4,3508,26800.0,60,13.19,612.39,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7253.666666666667,0.30789026239602957,1,17408.8
32,2,12,35993,823,1,401,13000.0,24,7.77,586.59,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2999.4166666666665,0.36118134081626985,1,17996.5
32,2,12,35993,823,1,401,12200.0,24,9.42,559.71,32.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2999.4166666666665,0.33895479676603785,1,17996.5
65,2,24,56685,647,0,1470,6500.0,48,13.44,175.8,34.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4723.75,0.11466878362882597,1,56685.0
54,3,30,79231,625,0,2917,19500.0,36,12.75,654.69,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6602.583333333333,0.24611578801226794,1,79231.0
54,4,34,111175,850,3,3606,43000.0,12,10.71,3794.6,79.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9264.583333333334,0.38677760287834495,1,27793.75
49,3,13,43371,801,1,1569,11300.0,12,9.33,989.93,70.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3614.25,0.2605427589864195,1,21685.5
44,3,3,89186,834,1,1235,5900.0,12,9.74,517.99,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7432.166666666667,0.0661538806539143,0,44593.0
27,2,0,48279,626,0,1252,24400.0,48,11.75,639.55,47.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4023.25,0.5053957207067254,1,48279.0
55,1,26,46609,691,1,1331,6900.0,60,10.04,146.74,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3884.0833333333335,0.14804007809650496,1,23304.5
55,1,26,46609,691,1,1331,14300.0,36,11.6,472.24,46.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3884.0833333333335,0.306807698084061,1,23304.5
38,4,12,85972,681,2,2355,44700.0,60,9.92,947.98,46.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7164.333333333333,0.5199367235844229,1,28657.333333333332
33,3,9,31235,682,1,309,4600.0,36,10.78,150.12,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2602.9166666666665,0.14727068993116696,0,15617.5
33,3,9,31235,682,1,309,6000.0,12,10.23,528.14,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2602.9166666666665,0.19209220425804385,1,15617.5
64,1,6,49965,612,2,1875,20000.0,60,10.86,433.45,55.4,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4163.75,0.4002801961372961,1,16655.0
61,3,0,50855,850,0,2173,33000.0,48,7.42,796.67,70.1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4237.916666666667,0.6489037459443516,1,50855.0
49,1,1,35453,836,4,1054,4900.0,12,6.69,423.28,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2954.4166666666665,0.13821115279383972,1,7090.6
49,1,1,35453,836,4,1054,15400.0,60,11.01,334.91,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2954.4166666666665,0.43437790878063914,1,7090.6
55,2,31,19232,609,3,825,5000.0,12,12.2,444.71,79.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1602.6666666666667,0.25998336106489184,1,4808.0
55,2,31,19232,609,3,825,6300.0,48,12.91,168.73,62.0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1602.6666666666667,0.3275790349417637,1,4808.0
55,2,14,57097,794,0,807,47000.0,12,6.91,4064.81,102.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4758.083333333333,0.8231605863705623,1,57097.0
22,5,1,95335,744,2,2453,6200.0,36,11.68,204.98,33.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7944.583333333333,0.06503382807992868,1,31778.333333333332
22,5,1,95335,744,2,2453,39200.0,12,8.92,3426.64,74.0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7944.583333333333,0.41118162269890385,1,31778.333333333332
67,1,22,32414,811,0,954,5200.0,24,10.25,240.55,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2701.1666666666665,0.1604245079286728,1,32414.0
67,1,22,32414,811,0,954,22000.0,36,8.09,690.31,60.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2701.1666666666665,0.6787190720059234,1,32414.0
34,3,6,40896,619,0,671,13600.0,24,13.16,647.59,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3408.0,0.33255086071987483,1,40896.0
29,4,4,77862,829,2,2822,6100.0,24,10.25,282.19,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6488.5,0.07834373635406232,1,25954.0
43,5,0,114645,845,0,3504,7100.0,24,7.01,317.92,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9553.75,0.06193030659863055,1,114645.0
36,3,16,60743,715,3,881,10300.0,24,11.51,482.5,26.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5061.916666666667,0.16956686367153417,0,15185.75
27,3,2,62419,818,0,1752,2900.0,60,8.63,59.68,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5201.583333333333,0.04646021243531617,1,62419.0
33,4,11,132671,805,0,2019,26400.0,12,8.79,2306.15,39.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11055.916666666666,0.1989884752508084,1,132671.0
36,2,3,57979,609,2,1844,7000.0,36,12.5,234.18,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4831.583333333333,0.12073336897842323,1,19326.333333333332
61,1,23,56121,776,3,2293,3600.0,12,9.94,316.4,55.8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4676.75,0.0641471107072219,1,14030.25
58,4,17,139061,811,2,893,21400.0,48,6.99,512.35,12.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11588.416666666666,0.1538893003789704,0,46353.666666666664
49,3,27,72657,736,1,667,2100.0,24,10.25,97.15,12.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6054.75,0.02890292745365209,0,36328.5
55,3,24,41354,637,1,1657,8200.0,48,10.09,208.33,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3446.1666666666665,0.19828795279779465,1,20677.0
33,3,5,70671,848,1,1528,27600.0,12,8.84,2411.61,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5889.25,0.3905420894001783,1,35335.5
33,3,5,70671,848,1,1528,2400.0,36,10.04,77.49,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5889.25,0.03396018168697203,0,35335.5
45,3,4,69356,827,0,577,37300.0,60,7.5,747.42,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5779.666666666667,0.5378049483822597,0,69356.0
39,4,4,70439,635,0,2658,39200.0,60,11.84,868.82,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5869.916666666667,0.5565098879881883,1,70439.0
33,3,8,97590,850,2,1626,8800.0,48,5.99,206.63,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8132.5,0.09017317348088943,0,32530.0
33,3,8,97590,850,2,1626,48300.0,60,10.33,1034.09,32.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8132.5,0.4949277589917,1,32530.0
57,4,3,63092,618,1,1918,20800.0,48,14.43,572.89,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5257.666666666667,0.3296772966461675,1,31546.0
57,4,3,63092,618,1,1918,7900.0,48,12.53,210.1,40.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5257.666666666667,0.12521397324541939,1,31546.0
50,4,29,85514,825,0,788,27100.0,36,9.37,866.45,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7126.166666666667,0.3169071730944641,0,85514.0
65,5,11,126680,825,1,4081,41600.0,12,6.52,3590.31,72.7,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10556.666666666666,0.32838648563309125,1,63340.0
53,4,18,61327,849,3,1892,4800.0,36,9.78,154.39,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5110.583333333333,0.07826895168522836,1,15331.75
43,3,2,36533,561,1,1146,13200.0,48,13.58,357.93,49.4,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044.4166666666665,0.3613171653026031,1,18266.5
67,2,23,23062,752,4,493,10000.0,48,9.58,251.61,38.7,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1921.8333333333333,0.43361373688318444,1,4612.4
